date,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg)
2015-01-31 04:30:00,953.0,-1.18,275.75,-5.21,73.9,5.6,4.14,1.46,2.71,4.34,1218.62,1.84,3.08,218.8
2015-01-31 05:00:00,952.97,-1.88,275.04,-5.53,76.0,5.32,4.04,1.28,2.64,4.24,1221.8,2.89,3.29,214.0
2015-01-31 05:30:00,952.94,-1.86,275.06,-5.44,76.4,5.33,4.07,1.26,2.66,4.27,1221.66,2.98,3.37,210.1
2015-01-31 06:00:00,952.91,-1.62,275.31,-5.22,76.3,5.42,4.14,1.28,2.7,4.34,1220.51,2.2,3.0,207.7
2015-01-31 06:30:00,952.95,-1.63,275.3,-4.66,79.7,5.42,4.32,1.1,2.82,4.53,1220.5,1.96,3.11,185.1
2015-01-31 07:00:00,952.98,-1.68,275.25,-4.46,81.2,5.4,4.38,1.01,2.87,4.6,1220.73,2.08,2.92,180.4
2015-01-31 07:30:00,952.81,-1.7,275.24,-3.62,86.7,5.39,4.67,0.72,3.06,4.9,1220.47,2.31,3.65,160.4
2015-01-31 08:00:00,952.91,-1.64,275.3,-3.17,89.2,5.42,4.83,0.58,3.16,5.07,1220.22,2.2,3.16,183.7
2015-01-31 08:30:00,953.12,-1.56,275.36,-2.71,91.8,5.45,5.0,0.45,3.27,5.25,1220.06,1.81,2.6,182.9
2015-01-31 09:00:00,953.22,-1.22,275.69,-2.07,93.9,5.58,5.24,0.34,3.43,5.5,1218.57,2.96,5.61,193.7
2015-01-31 09:30:00,953.28,-0.71,276.2,-1.8,92.3,5.8,5.35,0.45,3.5,5.61,1216.3,4.17,6.53,197.5
2015-01-31 10:00:00,953.49,-0.05,276.86,-1.59,89.3,6.09,5.44,0.65,3.55,5.7,1213.57,2.27,4.69,237.2
2015-01-31 10:30:00,953.9,0.74,277.63,-1.49,84.9,6.45,5.47,0.97,3.58,5.74,1210.57,3.11,5.61,233.0
2015-01-31 11:00:00,954.42,1.13,277.97,-1.22,84.3,6.63,5.59,1.04,3.65,5.85,1209.5,3.0,4.81,236.6
2015-01-31 11:30:00,954.83,2.1,278.92,-1.03,79.7,7.11,5.67,1.44,3.7,5.93,1205.7,4.08,6.29,238.5
2015-01-31 12:00:00,954.88,2.66,279.49,-1.06,76.4,7.4,5.65,1.75,3.69,5.92,1203.31,3.95,7.45,234.2
2015-01-31 12:30:00,955.18,2.36,279.15,-1.26,76.9,7.24,5.57,1.67,3.63,5.83,1205.06,2.64,4.93,232.1
2015-01-31 13:00:00,955.65,2.79,279.55,-1.4,73.8,7.47,5.51,1.96,3.59,5.77,1203.79,2.46,5.29,216.2
2015-01-31 13:30:00,955.9,2.58,279.32,-1.62,73.7,7.36,5.42,1.94,3.54,5.67,1205.05,2.04,4.33,247.7
2015-01-31 14:00:00,956.08,2.09,278.81,-1.2,78.7,7.11,5.59,1.51,3.65,5.85,1207.35,1.0,3.28,224.4
2015-01-31 14:30:00,956.31,2.31,279.01,-1.61,75.2,7.22,5.43,1.79,3.54,5.68,1206.75,2.88,4.57,228.0
2015-01-31 15:00:00,956.56,2.41,279.09,-2.07,72.2,7.27,5.25,2.02,3.42,5.48,1206.74,2.28,3.85,235.0
2015-01-31 15:30:00,956.79,2.66,279.32,-2.05,71.0,7.4,5.25,2.15,3.42,5.49,1205.93,1.63,3.65,258.7
2015-01-31 16:00:00,956.98,2.47,279.11,-2.33,70.5,7.3,5.14,2.15,3.35,5.38,1207.06,1.9,3.24,205.0
2015-01-31 16:30:00,957.19,2.05,278.68,-2.67,70.8,7.08,5.02,2.07,3.27,5.24,1209.2,2.87,4.21,207.3
2015-01-31 17:00:00,957.48,1.64,278.24,-3.07,70.8,6.88,4.87,2.01,3.17,5.09,1211.46,3.61,5.05,204.6
2015-01-31 17:30:00,957.85,1.21,277.77,-3.05,73.1,6.67,4.87,1.79,3.17,5.09,1213.83,1.49,2.4,202.4
2015-01-31 18:00:00,958.28,0.96,277.48,-2.99,74.8,6.55,4.9,1.65,3.19,5.11,1215.47,1.62,2.28,209.6
2015-01-31 18:30:00,958.55,0.48,276.98,-3.04,77.1,6.33,4.88,1.45,3.17,5.09,1217.93,2.09,3.85,210.5
2015-01-31 19:00:00,958.85,0.35,276.81,-3.23,76.8,6.26,4.81,1.45,3.13,5.02,1218.96,1.32,2.16,216.0
2015-01-31 19:30:00,959.03,0.01,276.46,-3.43,77.5,6.11,4.74,1.38,3.08,4.94,1220.7,2.13,3.24,226.1
2015-01-31 20:00:00,959.43,-0.02,276.4,-3.29,78.5,6.1,4.79,1.31,3.11,4.99,1221.32,2.13,3.45,233.6
2015-01-31 20:30:00,959.56,0.03,276.43,-3.25,78.5,6.12,4.8,1.32,3.12,5.01,1221.29,1.11,1.72,223.7
2015-01-31 21:00:00,959.65,-0.22,276.18,-3.28,79.7,6.01,4.79,1.22,3.11,4.99,1222.5,2.73,3.77,225.2
2015-01-31 21:30:00,959.66,-0.38,276.02,-3.32,80.4,5.94,4.78,1.16,3.1,4.98,1223.23,2.66,3.53,223.7
2015-01-31 22:00:00,959.91,-0.26,276.11,-3.31,79.8,5.99,4.78,1.21,3.1,4.98,1223.05,3.6,4.65,222.9
2015-01-31 22:30:00,960.18,-0.49,275.85,-3.35,80.9,5.89,4.77,1.13,3.09,4.96,1224.43,3.05,3.65,219.3
2015-01-31 23:00:00,960.16,-1.06,275.28,-3.6,82.8,5.65,4.68,0.97,3.04,4.87,1227.0,2.6,3.41,213.1
2015-01-31 23:30:00,960.28,-1.36,274.97,-3.68,84.1,5.53,4.65,0.88,3.02,4.84,1228.5,2.57,3.08,223.6
2015-02-01 00:00:00,960.43,-1.24,275.08,-3.58,84.0,5.58,4.69,0.89,3.04,4.88,1228.14,0.87,2.0,203.2
2015-02-01 00:30:00,960.47,-1.64,274.68,-3.46,87.3,5.42,4.73,0.69,3.07,4.92,1229.97,1.41,2.12,203.7
2015-02-01 01:00:00,960.57,-1.4,274.91,-3.31,86.7,5.51,4.78,0.73,3.1,4.98,1229.0,0.78,1.64,332.6
2015-02-01 01:30:00,960.56,-1.23,275.08,-3.23,86.2,5.58,4.81,0.77,3.12,5.01,1228.2,0.8,1.44,223.0
2015-02-01 02:00:00,960.58,-1.06,275.24,-3.24,85.1,5.65,4.81,0.84,3.12,5.01,1227.49,0.88,1.26,184.8
2015-02-01 02:30:00,960.75,-1.1,275.19,-2.98,87.0,5.63,4.9,0.73,3.18,5.1,1227.84,0.79,1.8,139.0
2015-02-01 03:00:00,960.66,-1.24,275.06,-3.05,87.4,5.58,4.88,0.7,3.16,5.07,1228.34,0.58,1.4,208.9
2015-02-01 03:30:00,960.78,-1.57,274.71,-3.15,88.9,5.44,4.84,0.6,3.14,5.03,1230.04,1.41,1.88,215.3
2015-02-01 04:00:00,960.76,-1.27,275.02,-2.77,89.5,5.56,4.98,0.58,3.23,5.18,1228.57,0.46,1.08,240.8
2015-02-01 04:30:00,960.88,-1.06,275.23,-2.72,88.4,5.65,5.0,0.66,3.24,5.2,1227.74,0.97,1.92,214.7
2015-02-01 05:00:00,961.01,-1.11,275.16,-2.77,88.4,5.63,4.98,0.65,3.23,5.18,1228.17,0.55,1.06,169.5
2015-02-01 05:30:00,961.15,-1.57,274.68,-2.89,90.7,5.44,4.94,0.51,3.2,5.13,1230.47,0.75,1.32,159.4
2015-02-01 06:00:00,961.37,-2.08,274.15,-3.11,92.6,5.24,4.85,0.39,3.15,5.05,1233.09,0.81,1.2,216.8
2015-02-01 06:30:00,961.54,-2.07,274.15,-3.0,93.3,5.24,4.89,0.35,3.17,5.09,1233.24,0.69,1.44,151.5
2015-02-01 07:00:00,961.76,-2.27,273.92,-3.17,93.5,5.17,4.83,0.34,3.13,5.02,1234.48,0.64,1.52,164.8
2015-02-01 07:30:00,962.04,-2.46,273.71,-3.29,94.0,5.09,4.79,0.31,3.1,4.98,1235.73,0.54,1.1,201.4
2015-02-01 08:00:00,962.18,-2.49,273.67,-3.29,94.2,5.08,4.79,0.29,3.1,4.98,1236.04,0.28,0.66,328.2
2015-02-01 08:30:00,962.65,-2.8,273.32,-3.59,94.2,4.97,4.68,0.29,3.03,4.86,1238.09,0.63,0.88,21.33
2015-02-01 09:00:00,962.97,-2.6,273.5,-3.38,94.3,5.04,4.76,0.29,3.08,4.94,1237.55,0.39,0.8,227.8
2015-02-01 09:30:00,963.03,-2.54,273.55,-3.4,93.8,5.06,4.75,0.31,3.07,4.93,1237.38,0.68,1.28,217.9
2015-02-01 10:00:00,963.28,-1.94,274.14,-2.97,92.6,5.3,4.91,0.39,3.17,5.09,1234.86,0.31,0.76,79.7
2015-02-01 10:30:00,963.51,-1.82,274.24,-2.93,92.1,5.34,4.92,0.42,3.18,5.11,1234.62,0.44,0.72,8.45
2015-02-01 11:00:00,963.67,-1.16,274.9,-2.64,89.6,5.61,5.03,0.58,3.25,5.22,1231.76,0.38,0.96,11.48
2015-02-01 11:30:00,963.93,-0.95,275.08,-2.56,88.8,5.7,5.06,0.64,3.27,5.25,1231.15,0.87,1.84,4.16
2015-02-01 12:00:00,964.07,-0.41,275.62,-2.28,87.1,5.93,5.16,0.76,3.34,5.36,1228.81,0.24,0.56,18.88
2015-02-01 12:30:00,964.07,-0.27,275.76,-2.22,86.6,5.99,5.19,0.8,3.35,5.38,1228.2,0.59,0.96,227.1
2015-02-01 13:00:00,964.07,0.73,276.77,-2.08,81.4,6.44,5.24,1.2,3.39,5.44,1223.69,0.39,1.0,80.0
2015-02-01 13:30:00,964.2,0.54,276.56,-2.18,81.9,6.35,5.2,1.15,3.36,5.39,1224.74,0.56,1.16,266.2
2015-02-01 14:00:00,964.3,1.14,277.17,-1.84,80.4,6.64,5.34,1.3,3.45,5.53,1222.08,0.23,0.64,72.8
2015-02-01 14:30:00,964.57,0.95,276.95,-2.03,80.4,6.54,5.26,1.28,3.4,5.46,1223.32,0.7,1.32,173.7
2015-02-01 15:00:00,964.91,1.17,277.15,-1.89,79.9,6.65,5.31,1.34,3.43,5.51,1222.73,0.27,0.56,218.8
2015-02-01 15:30:00,965.07,0.99,276.96,-1.85,81.2,6.56,5.33,1.23,3.44,5.52,1223.73,0.54,0.88,206.2
2015-02-01 16:00:00,965.38,0.99,276.93,-1.82,81.4,6.56,5.34,1.22,3.45,5.53,1224.13,0.47,0.8,173.9
2015-02-01 16:30:00,965.32,0.86,276.8,-1.86,81.9,6.5,5.33,1.18,3.44,5.52,1224.63,0.86,1.44,173.5
2015-02-01 17:00:00,965.42,0.74,276.67,-1.91,82.4,6.44,5.31,1.13,3.43,5.5,1225.34,0.64,1.24,161.2
2015-02-01 17:30:00,965.7,0.4,276.3,-2.04,83.6,6.29,5.26,1.03,3.39,5.44,1227.23,0.65,1.36,215.3
2015-02-01 18:00:00,966.07,0.25,276.13,-2.81,79.8,6.22,4.97,1.26,3.2,5.14,1228.49,1.75,2.16,251.1
2015-02-01 18:30:00,966.3,-0.2,275.65,-3.15,80.4,6.02,4.84,1.18,3.12,5.01,1230.9,1.48,1.92,251.7
2015-02-01 19:00:00,966.41,-0.44,275.4,-3.48,79.8,5.92,4.72,1.2,3.04,4.89,1232.15,1.36,2.2,243.8
2015-02-01 19:30:00,966.62,-0.94,274.88,-3.89,80.3,5.7,4.58,1.12,2.95,4.74,1234.78,2.21,2.96,228.2
2015-02-01 20:00:00,966.78,-1.04,274.76,-4.08,79.7,5.66,4.51,1.15,2.91,4.67,1235.46,2.0,2.64,229.9
2015-02-01 20:30:00,966.89,-1.27,274.52,-4.19,80.4,5.57,4.47,1.09,2.88,4.63,1236.65,2.29,3.04,224.2
2015-02-01 21:00:00,967.05,-1.47,274.31,-4.42,80.2,5.48,4.4,1.09,2.83,4.55,1237.81,1.95,2.44,212.2
2015-02-01 21:30:00,967.31,-1.69,274.06,-3.73,85.9,5.39,4.63,0.76,2.98,4.79,1239.06,1.05,2.48,171.0
2015-02-01 22:00:00,967.32,-1.95,273.8,-3.59,88.5,5.29,4.68,0.61,3.02,4.84,1240.24,1.69,2.76,160.1
2015-02-01 22:30:00,967.43,-1.98,273.76,-3.64,88.3,5.28,4.66,0.62,3.0,4.82,1240.5,1.79,2.96,172.6
2015-02-01 23:00:00,967.37,-2.32,273.42,-3.8,89.5,5.15,4.61,0.54,2.97,4.76,1242.02,1.32,2.16,208.9
2015-02-01 23:30:00,967.43,-2.04,273.7,-3.59,89.1,5.25,4.68,0.57,3.02,4.84,1240.79,1.01,1.8,193.8
2015-02-02 00:00:00,967.55,-1.73,274.0,-3.49,87.7,5.38,4.72,0.66,3.04,4.88,1239.49,0.91,2.16,154.4
2015-02-02 00:30:00,967.63,-1.6,274.13,-3.44,87.2,5.43,4.73,0.7,3.05,4.89,1239.0,0.63,1.72,160.0
2015-02-02 01:00:00,967.79,-1.18,274.54,-3.13,86.5,5.6,4.85,0.76,3.12,5.01,1237.24,0.61,1.4,162.4
2015-02-02 01:30:00,967.95,-1.15,274.56,-2.9,87.8,5.61,4.93,0.68,3.17,5.09,1237.26,0.64,1.16,164.4
2015-02-02 02:00:00,968.14,-1.06,274.63,-2.62,89.1,5.65,5.03,0.62,3.24,5.2,1237.06,0.67,1.64,167.6
2015-02-02 02:30:00,968.29,-0.56,275.12,-2.26,88.2,5.86,5.17,0.69,3.33,5.34,1234.91,0.78,1.48,136.5
2015-02-02 03:00:00,968.24,-0.78,274.9,-2.28,89.5,5.77,5.16,0.61,3.32,5.33,1235.85,0.4,0.84,153.5
2015-02-02 03:30:00,968.25,-0.58,275.1,-2.09,89.5,5.85,5.24,0.61,3.37,5.41,1234.91,0.4,1.44,205.9
2015-02-02 04:00:00,968.51,0.03,275.7,-1.95,86.4,6.12,5.29,0.83,3.4,5.46,1232.44,0.26,0.64,122.3
2015-02-02 04:30:00,968.78,-0.15,275.5,-1.91,87.8,6.04,5.31,0.74,3.41,5.48,1233.58,0.47,1.28,146.0
2015-02-02 05:00:00,968.98,0.66,276.3,-1.72,84.0,6.41,5.38,1.03,3.46,5.56,1230.16,0.87,1.84,234.5
2015-02-02 05:30:00,969.11,0.88,276.51,-1.39,84.7,6.51,5.52,1.0,3.55,5.69,1229.28,1.68,3.0,257.1
2015-02-02 06:00:00,969.42,0.84,276.44,-1.34,85.3,6.49,5.54,0.95,3.56,5.71,1229.87,1.92,3.36,260.2
2015-02-02 06:30:00,969.63,0.77,276.36,-1.36,85.6,6.46,5.53,0.93,3.55,5.7,1230.43,0.98,2.26,248.6
2015-02-02 07:00:00,969.84,0.55,276.12,-1.7,84.8,6.36,5.39,0.97,3.46,5.56,1231.75,1.52,3.16,260.4
2015-02-02 07:30:00,970.09,0.24,275.78,-2.3,83.0,6.21,5.16,1.06,3.31,5.32,1233.6,2.0,3.36,265.1
2015-02-02 08:00:00,970.44,0.2,275.72,-2.86,79.8,6.2,4.95,1.25,3.18,5.1,1234.3,2.2,3.36,255.0
2015-02-02 08:30:00,970.78,0.08,275.57,-3.04,79.4,6.14,4.88,1.27,3.13,5.03,1235.31,1.08,1.7,264.2
2015-02-02 09:00:00,970.92,0.05,275.52,-3.04,79.6,6.13,4.88,1.25,3.13,5.02,1235.65,1.44,2.62,263.5
2015-02-02 09:30:00,971.08,0.09,275.55,-2.77,81.0,6.15,4.98,1.17,3.19,5.13,1235.63,1.49,2.76,253.3
2015-02-02 10:00:00,971.19,0.69,276.15,-2.38,79.8,6.42,5.13,1.3,3.29,5.28,1232.96,1.08,2.36,225.2
2015-02-02 10:30:00,971.19,1.15,276.61,-2.44,76.9,6.64,5.1,1.53,3.28,5.26,1230.93,3.99,6.23,239.0
2015-02-02 11:00:00,971.41,1.71,277.16,-2.72,72.3,6.91,5.0,1.91,3.21,5.14,1228.74,3.0,4.69,234.6
2015-02-02 11:30:00,971.35,2.59,278.05,-3.11,65.91,7.36,4.85,2.51,3.11,5.0,1224.8,2.41,4.45,216.5
2015-02-02 12:00:00,971.43,2.89,278.35,-2.71,66.46,7.52,5.0,2.52,3.21,5.15,1223.5,2.43,5.37,231.2
2015-02-02 12:30:00,971.33,3.07,278.54,-2.85,64.95,7.62,4.95,2.67,3.17,5.09,1222.62,2.68,4.65,236.0
2015-02-02 13:00:00,971.3,2.97,278.44,-3.15,63.96,7.56,4.84,2.73,3.1,4.98,1223.08,2.92,5.25,229.5
2015-02-02 13:30:00,971.31,2.79,278.25,-3.02,65.42,7.47,4.88,2.58,3.13,5.03,1223.87,2.1,4.07,235.6
2015-02-02 14:00:00,971.26,2.81,278.28,-2.98,65.56,7.48,4.9,2.58,3.15,5.05,1223.71,3.65,6.21,241.4
2015-02-02 14:30:00,971.32,2.96,278.42,-2.99,64.79,7.56,4.9,2.66,3.14,5.04,1223.12,2.69,4.75,242.0
2015-02-02 15:00:00,971.35,2.93,278.4,-2.78,65.91,7.55,4.97,2.57,3.19,5.12,1223.23,1.68,2.8,213.3
2015-02-02 15:30:00,971.44,2.51,277.96,-2.87,67.48,7.32,4.94,2.38,3.17,5.09,1225.24,2.16,3.81,224.0
2015-02-02 16:00:00,971.34,2.38,277.84,-2.78,68.56,7.25,4.97,2.28,3.19,5.12,1225.66,1.32,1.88,225.1
2015-02-02 16:30:00,971.36,2.22,277.68,-2.81,69.23,7.17,4.96,2.21,3.18,5.11,1226.41,1.19,1.96,214.9
2015-02-02 17:00:00,971.99,0.77,276.17,-2.25,80.1,6.46,5.18,1.29,3.32,5.32,1233.59,3.36,6.41,258.4
2015-02-02 17:30:00,971.82,-0.34,275.06,-1.94,88.9,5.96,5.3,0.66,3.4,5.45,1238.34,0.97,2.24,251.4
2015-02-02 18:00:00,971.91,-0.56,274.83,-2.15,88.9,5.86,5.21,0.65,3.34,5.36,1239.49,1.17,1.64,226.8
2015-02-02 18:30:00,972.02,-0.7,274.68,-2.74,86.0,5.8,4.99,0.81,3.2,5.13,1240.41,1.06,1.52,240.5
2015-02-02 19:00:00,972.05,-0.86,274.52,-3.06,84.9,5.74,4.87,0.87,3.12,5.01,1241.2,1.43,2.4,246.5
2015-02-02 19:30:00,972.2,-0.29,275.08,-2.78,83.2,5.98,4.98,1.0,3.19,5.12,1238.75,1.31,2.56,249.8
2015-02-02 20:00:00,972.26,-0.37,275.0,-2.4,86.1,5.95,5.12,0.83,3.28,5.27,1239.12,1.29,2.08,216.2
2015-02-02 20:30:00,972.18,-0.2,275.17,-2.51,84.3,6.02,5.07,0.95,3.25,5.22,1238.28,1.37,2.8,243.1
2015-02-02 21:00:00,972.15,0.07,275.45,-2.39,83.4,6.14,5.12,1.02,3.28,5.27,1237.0,2.57,4.07,234.9
2015-02-02 21:30:00,972.3,0.27,275.64,-2.28,82.9,6.23,5.16,1.07,3.31,5.31,1236.25,2.29,3.69,228.4
2015-02-02 22:00:00,972.35,0.4,275.76,-2.24,82.4,6.29,5.18,1.11,3.32,5.33,1235.75,1.15,2.36,248.0
2015-02-02 22:30:00,972.3,0.13,275.5,-1.73,87.2,6.17,5.38,0.79,3.45,5.53,1236.78,2.22,3.37,237.3
2015-02-02 23:00:00,972.31,0.33,275.69,-1.79,85.6,6.26,5.36,0.9,3.43,5.51,1235.92,1.94,3.2,222.1
2015-02-02 23:30:00,972.47,0.57,275.92,-1.92,83.3,6.36,5.3,1.06,3.4,5.45,1235.08,1.46,2.72,225.9
2015-02-03 00:00:00,972.54,0.01,275.36,-1.38,90.3,6.11,5.52,0.59,3.54,5.68,1237.55,1.16,2.4,210.5
2015-02-03 00:30:00,972.54,0.06,275.41,-1.39,89.9,6.14,5.52,0.62,3.54,5.67,1237.34,0.85,1.66,197.2
2015-02-03 01:00:00,972.49,0.39,275.75,-2.03,83.7,6.29,5.26,1.02,3.37,5.41,1235.9,1.2,3.24,259.6
2015-02-03 01:30:00,972.58,0.6,275.94,-2.27,81.0,6.38,5.17,1.21,3.31,5.31,1235.14,1.42,3.12,251.1
2015-02-03 02:00:00,972.82,0.57,275.9,-2.38,80.5,6.37,5.13,1.24,3.28,5.27,1235.57,1.05,2.0,247.7
2015-02-03 02:30:00,973.16,0.46,275.76,-2.6,79.8,6.32,5.04,1.28,3.23,5.18,1236.55,1.45,3.12,235.9
2015-02-03 03:00:00,973.19,0.42,275.71,-2.7,79.5,6.3,5.01,1.29,3.21,5.14,1236.8,1.65,2.92,242.1
2015-02-03 03:30:00,973.26,0.2,275.48,-2.71,80.7,6.2,5.0,1.2,3.2,5.14,1237.9,2.19,3.2,234.2
2015-02-03 04:00:00,973.37,0.24,275.51,-2.74,80.3,6.21,4.99,1.22,3.19,5.13,1237.87,1.92,3.53,238.8
2015-02-03 04:30:00,973.42,0.34,275.61,-2.69,80.0,6.26,5.01,1.25,3.21,5.14,1237.47,1.7,3.24,238.2
2015-02-03 05:00:00,973.41,0.19,275.46,-2.61,81.4,6.19,5.04,1.15,3.23,5.18,1238.11,2.06,3.04,224.1
2015-02-03 05:30:00,973.54,-0.29,274.98,-2.84,82.8,5.98,4.95,1.03,3.17,5.09,1240.46,2.11,3.24,232.3
2015-02-03 06:00:00,973.65,-0.38,274.87,-3.15,81.5,5.94,4.84,1.1,3.1,4.97,1241.11,1.77,2.36,230.6
2015-02-03 06:30:00,973.75,-0.52,274.73,-3.41,80.7,5.88,4.75,1.14,3.04,4.87,1241.88,1.23,1.96,248.6
2015-02-03 07:00:00,973.79,-0.72,274.51,-3.74,79.9,5.79,4.63,1.16,2.96,4.75,1242.93,1.05,2.0,235.0
2015-02-03 07:30:00,973.91,-0.85,274.37,-4.08,78.6,5.74,4.51,1.23,2.89,4.63,1243.73,1.59,2.64,232.8
2015-02-03 08:00:00,974.3,-0.88,274.31,-4.25,77.8,5.73,4.45,1.27,2.85,4.57,1244.39,1.45,2.88,212.2
2015-02-03 08:30:00,974.52,-0.76,274.42,-4.21,77.3,5.78,4.47,1.31,2.86,4.58,1244.09,1.23,1.8,230.0
2015-02-03 09:00:00,974.72,-0.27,274.9,-4.05,75.5,5.99,4.52,1.47,2.89,4.64,1242.11,4.01,5.97,206.9
2015-02-03 09:30:00,974.83,-0.09,275.07,-3.97,75.0,6.07,4.55,1.52,2.91,4.67,1241.42,4.63,6.37,217.3
2015-02-03 10:00:00,975.0,0.54,275.69,-3.77,72.7,6.35,4.62,1.73,2.95,4.74,1238.74,4.39,6.01,214.9
2015-02-03 10:30:00,975.13,0.74,275.88,-3.71,72.0,6.44,4.64,1.8,2.97,4.76,1238.0,4.69,6.93,214.6
2015-02-03 11:00:00,975.37,1.07,276.19,-3.69,70.4,6.6,4.65,1.95,2.97,4.76,1236.83,4.26,5.93,215.6
2015-02-03 11:30:00,975.26,1.72,276.85,-3.56,67.83,6.92,4.69,2.23,3.0,4.81,1233.73,3.38,5.21,206.9
2015-02-03 12:00:00,975.34,1.91,277.04,-3.57,66.88,7.01,4.69,2.32,3.0,4.81,1232.99,3.53,6.01,213.7
2015-02-03 12:30:00,975.37,1.88,277.0,-3.48,67.49,7.0,4.72,2.27,3.02,4.84,1233.15,2.25,4.17,226.7
2015-02-03 13:00:00,975.47,2.11,277.24,-3.01,68.71,7.12,4.89,2.23,3.12,5.01,1232.13,2.23,3.81,228.0
2015-02-03 13:30:00,975.5,2.12,277.24,-3.28,67.32,7.12,4.79,2.33,3.06,4.91,1232.19,2.89,5.69,227.1
2015-02-03 14:00:00,975.48,2.06,277.18,-3.45,66.75,7.09,4.73,2.36,3.02,4.85,1232.46,4.52,7.37,217.9
2015-02-03 14:30:00,975.59,2.06,277.17,-3.48,66.59,7.09,4.72,2.37,3.01,4.84,1232.61,4.47,6.65,217.1
2015-02-03 15:00:00,975.62,2.14,277.25,-3.58,65.74,7.13,4.69,2.44,2.99,4.8,1232.31,1.83,3.32,240.4
2015-02-03 15:30:00,975.52,2.23,277.35,-3.68,64.78,7.18,4.65,2.53,2.97,4.77,1231.76,2.44,4.29,231.6
2015-02-03 16:00:00,975.71,2.04,277.14,-3.73,65.47,7.08,4.63,2.44,2.96,4.75,1232.89,1.74,2.96,246.6
2015-02-03 16:30:00,976.11,1.61,276.67,-3.28,69.85,6.86,4.79,2.07,3.06,4.91,1235.26,1.8,4.17,305.5
2015-02-03 17:00:00,976.46,-0.21,274.82,-1.64,90.0,6.01,5.41,0.6,3.46,5.54,1243.63,1.29,2.28,238.6
2015-02-03 17:30:00,976.66,0.06,275.07,-2.02,85.8,6.14,5.26,0.87,3.36,5.39,1242.71,2.2,3.69,264.1
2015-02-03 18:00:00,977.01,-0.01,274.97,-2.52,83.1,6.1,5.07,1.03,3.23,5.19,1243.59,1.99,2.92,262.1
2015-02-03 18:30:00,977.3,-0.23,274.73,-2.91,82.0,6.01,4.92,1.08,3.14,5.04,1245.02,1.89,2.44,258.9
2015-02-03 19:00:00,977.67,-0.42,274.5,-3.22,81.3,5.92,4.81,1.11,3.07,4.92,1246.44,1.48,2.24,253.1
2015-02-03 19:30:00,977.85,-0.55,274.36,-3.37,81.1,5.87,4.76,1.11,3.03,4.87,1247.27,1.83,2.44,248.3
2015-02-03 20:00:00,978.05,-0.95,273.94,-3.74,81.3,5.7,4.63,1.07,2.95,4.73,1249.44,2.51,2.92,248.0
2015-02-03 20:30:00,978.31,-1.23,273.64,-3.76,82.8,5.58,4.62,0.96,2.94,4.72,1251.02,2.38,2.64,242.1
2015-02-03 21:00:00,978.43,-1.2,273.66,-3.49,84.3,5.59,4.72,0.88,3.0,4.82,1251.0,3.15,3.53,246.5
2015-02-03 21:30:00,978.58,-1.05,273.8,-3.2,85.2,5.66,4.82,0.84,3.07,4.93,1250.45,1.97,2.2,244.6
2015-02-03 22:00:00,978.72,-0.68,274.16,-2.94,84.6,5.81,4.92,0.89,3.13,5.02,1248.92,1.68,2.54,248.0
2015-02-03 22:30:00,978.86,-0.68,274.15,-2.97,84.4,5.81,4.91,0.91,3.12,5.01,1249.07,0.44,0.84,186.6
2015-02-03 23:00:00,978.93,-0.7,274.13,-2.89,85.0,5.8,4.93,0.87,3.14,5.04,1249.25,0.2,0.32,16.26
2015-02-03 23:30:00,979.0,-0.63,274.19,-2.87,84.7,5.83,4.94,0.89,3.15,5.05,1248.99,0.23,0.48,324.1
2015-02-04 00:00:00,979.18,-0.67,274.14,-2.91,84.7,5.82,4.93,0.89,3.14,5.03,1249.41,0.46,0.88,228.6
2015-02-04 00:30:00,979.42,-0.58,274.2,-2.92,84.1,5.85,4.92,0.93,3.13,5.03,1249.34,0.46,0.86,209.5
2015-02-04 01:00:00,979.54,-0.8,273.98,-3.04,84.7,5.76,4.88,0.88,3.1,4.98,1250.5,0.85,1.12,251.3
2015-02-04 01:30:00,979.77,-1.52,273.24,-3.25,87.9,5.46,4.8,0.66,3.05,4.9,1254.14,5.06,6.97,40.73
2015-02-04 02:00:00,980.12,-2.17,272.55,-4.06,86.8,5.21,4.52,0.69,2.87,4.61,1257.74,3.89,5.33,17.68
2015-02-04 02:30:00,980.5,-2.47,272.21,-3.75,90.9,5.09,4.63,0.46,2.94,4.72,1259.61,2.06,2.88,18.51
2015-02-04 03:00:00,980.77,-2.47,272.2,-3.8,90.5,5.09,4.61,0.48,2.93,4.7,1259.95,1.49,2.2,24.41
2015-02-04 03:30:00,980.96,-2.46,272.19,-3.88,89.9,5.1,4.58,0.51,2.91,4.67,1260.15,1.71,2.2,37.29
2015-02-04 04:00:00,981.14,-2.39,272.24,-3.83,89.8,5.12,4.6,0.52,2.92,4.69,1260.07,0.62,1.26,316.9
2015-02-04 04:30:00,981.38,-2.58,272.04,-4.27,88.1,5.05,4.45,0.6,2.82,4.53,1261.34,1.75,2.7,12.89
2015-02-04 05:00:00,981.59,-2.53,272.07,-4.25,87.9,5.07,4.45,0.61,2.83,4.54,1261.38,1.17,1.96,17.07
